artist,popularity,followers,genres
Tracey Ullman,34,31214,new wave pop
Forest Walks,26,1001,
Melanie Hulley,20,55,
Ringo Starr,51,982281,"classic rock, folk rock, rock drums"
Horseshoes & Hand Grenades,24,17638,"neo-traditional bluegrass, progressive bluegrass"
Doug Stoothoff,17,13,
Jack Clement,7,736,
Gabriella Rose,56,98304,
Weyes Blood,59,497807,"art pop, chamber pop, dream pop, experimental folk, experimental pop, indie pop"
Eibe Möhlmann,7,15,
Redman,65,1268828,"east coast hip hop, hardcore hip hop, new jersey rap, wu fam"
Bad Bunny,96,87698874,"reggaeton, trap latino, urbano latino"
Gracie Abrams,91,3457217,alt z
Annika Herlitz,41,3846,melodipop
Giles Martin,5,55,
Nick Lee,21,200,
Katy Healy,51,149,
Claudia Ciesla,11,72,
Ricky Martin,73,7702902,"latin pop, mexican pop, puerto rican pop"
The Psychedelic Furs,56,620023,"alternative rock, new romantic, new wave, new wave pop, post-punk"
Queen Kwong,18,5533,
Lenny Kravitz,74,3408250,"permanent wave, rock"
JISOO,65,4642841,k-pop
Maria Schneider Orchestra,20,108,
GAYLE,63,643988,"alt z, modern alternative pop"
Soulja Boy,70,2189693,"atl hip hop, chicago bop, dance pop, pop rap, rap, southern hip hop, trap"
Hunter Hayes,57,1243698,"contemporary country, country, country road, modern country rock"
Cameron Boyce,64,112078,movie tunes
Reasonandu,29,3956,"ambient psychill, psychill"
beef,24,10134,
Cram,5,636,
Dj Victor,69,326557,funk ostentacao
Tracy Chapman,72,1869362,"folk, lilith, singer-songwriter, women's music"
Chance the Rapper,75,6024828,"chicago rap, conscious hip hop, hip hop, pop rap, rap, trap"
Kalan.FrFr,56,127423,"cali rap, westcoast flow"
Sebastian Yatra,81,23375914,"colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino"
Diddy,73,1828548,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap"
Jake Bleau,15,2183,
Massamba Diop,16,440,
Jack Landess,23,1400,
Younger Hunger,47,59033,modern indie pop
Darren Criss,56,127647,wrock
John Schneider,37,54345,classic country pop
Travis Scott,94,35213935,"rap, slap house"
Trey Songz,71,7531197,"dance pop, r&b, southern hip hop, trap, urban contemporary"
Paul Simonon,51,3280,
Charlie Bennett,33,44658,
LIL TIMMY,21,46,
Dogstar featuring Keanu Reeves,8,2147,
Ben Affleck,0,82,
Chi-Chi,54,42228,"otacore, pixel"
Tammy Wynette,55,624868,"country, country dawn, nashville sound"
Lydia Loveless,27,20974,"alternative country, alternative roots rock"
Sunita Mani,36,37,
Jack White,61,1382061,"alternative rock, blues rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, punk blues, rock"
Olivia Rodrigo,88,41986790,pop
OVERDRIVERS,34,4947,
Heather Holley,11,1,
Afroman,60,488628,comedy rap
Angel Olsen,53,492939,"alternative americana, art pop, chamber pop, countrygaze, dream pop, experimental pop, indie pop, indie rock, noise pop, singer-songwriter"
Cristobal Tapia De Veer,49,51516,canadian soundtrack
Olivia Rodrigo,88,41986790,pop
Kodak Black,82,11290321,"florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino"
Taylor Swift,100,127838324,pop
Justin Bieber,92,79320329,"canadian pop, pop"
Original Broadway Cast of Moulin Rouge! The Musical,51,12552,broadway
Van Halen,73,6323435,"album rock, classic rock, hard rock, rock"
Mellon Collie,11,900,
Ma Rainey,27,54051,"blues, harlem renaissance, traditional blues"
Eddie Vedder,63,1638523,"acoustic rock, grunge, permanent wave"
Meryl Streep,65,119034,"hollywood, show tunes"
The Chainsmokers,83,20696473,pop
Eleganto,36,10866,future bounce
Katie Got Bandz,34,10234,"chicago bop, chicago rap, drill, trap queen"
SUGA,64,5360663,k-pop
Taylor Momsen,45,7418,
Wayne Brady,32,11243,
Nick Mulvey,57,291957,"british singer-songwriter, cambridgeshire indie, indie folk"
Lemurian,34,12922,"ethnotronica, organic electronic"
Remi Wolf,68,565475,"indie pop, modern alternative pop"
David Bowie,78,10960618,"art rock, classic rock, glam rock, permanent wave, rock"
Kim Kardashian,20,97399,
James Blake,71,1503203,"art pop, indie soul, indietronica, uk alternative pop"
Irie Ites,43,7879,modern reggae
Juju,36,18459,"finnish dance pop, finnish hip hop"
JOYRYDE,49,213053,"bass house, brostep, edm, electro house, electronic trap"
Halsey,83,21786345,"electropop, etherpop, indie poptimism, pop"
IDRIS,54,143551,uk tech house
Rapsody,53,288514,"alternative r&b, north carolina hip hop, trap queen"
Faye Webster,74,1600153,"atlanta indie, indie pop"
Tony montana,30,48,
Thick,3,18,
Solomonic Journey,0,309,
Brittany Howard,51,291537,"black americana, modern blues rock, neo soul"
Daniela Andrade,57,409426,"canadian contemporary r&b, folk-pop"
Sara Bareilles,66,1958245,"acoustic pop, lilith, neo mellow, pop rock, post-teen pop"
Kamala Harris,8,398,
Jack White,61,1382061,"alternative rock, blues rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, punk blues, rock"
Egypt Central,51,286815,"christian rock, post-grunge, rap rock"
Perrie,57,143386,
Alexander Morrissette,2,78,
FKA twigs,66,1295505,"afrofuturism, alternative r&b, art pop, escape room, experimental r&b, trip hop"
Mose Allison,41,38370,"jazz blues, jazz piano"
Loretta Lynn,58,804170,"classic country pop, country, country rock, nashville sound"
Stevie Wonder,79,6704872,"motown, soul"
The Farewell Party Band,21,154,
Tanner Adell,55,111011,modern country pop
Seven Mary Three,49,336041,"alternative metal, nu metal, post-grunge"
The Avalanches,57,558162,"alternative dance, australian alternative rock, australian dance, collage pop, electronica, indietronica, new rave, psychedelic hip hop"
Larry LaLonde,12,187,
Lisa Marie Presley,34,36665,
Warren Ellis,45,42607,oceania soundtrack
Kehlani,77,7994496,"pop, r&b, rap"
Eating Glass,0,21,
Los Bitchos,42,101530,
Kat Von D,41,50074,
Zach Bryan,90,5675448,classic oklahoma country
Demi Lovato,79,26867135,"pop, post-teen pop"
GEL,44,72426,"chain punk, modern hardcore, new jersey hardcore"
Chappell Roan,88,4224927,indie pop
Stephen Colbert,19,4518,
Pepe Aguilar,73,4593770,"banda, latin talent show, mariachi, musica mexicana, ranchera"
Winter Aid,54,62291,irish indie
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Douglas Ruby Trio,42,304,background jazz
Travis Barker,68,474242,rap rock
Barry Wordsworth,53,2399,"classical performance, orchestral performance"
Pat Benatar,64,1821969,"album rock, classic rock, glam metal, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock"
Jepsen,0,80,
The Emotions,66,595979,"chicago soul, classic soul, disco, funk, girl group, motown, post-disco, quiet storm, soul, southern soul"
RomancePlanet,49,76018,
Alex Van Halen,18,155,
Bill Kreutzmann,29,1568,rock drums
Diago,2,22,
Missy Elliott,72,2572667,"dance pop, hip hop, hip pop, neo soul, pop rap, r&b, rap, urban contemporary, virginia hip hop"
GLC,56,5948,chicago rap
Carey Bell,43,20754,"chicago blues, harmonica blues"
Jeff Rowe,2,489,acoustic punk
Luke Hemmings,54,531164,
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Dixon Dallas,53,186199,
Hayley Kiyoko,58,1657853,"alt z, indie poptimism, pop"
Lavigne,1,1,
Taylor Swift,100,127838324,pop
¥$,78,871239,
Maxo Kream,62,470992,"houston rap, melodic rap, trap, underground hip hop"
Chaka Khan,65,1672166,"disco, funk, neo soul, quiet storm, soul"
Akbar V,33,15362,trap queen
Archers,50,54884,metalcore
Julia Sanina,30,3949,
Dylan Minnette,2,23390,
Laura Marling,59,517984,"british folk, british singer-songwriter, chamber pop, singer-songwriter"
Perform,10,237,
Leakionn,46,4458,
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Brendan Benson,30,30915,"jangle pop, power pop"
Patrick L. Mahomes ll,0,11,
Esmé Bianco,3,22,
Tame Impala,81,8377973,"australian psych, modern rock, neo-psychedelic, rock"
Eric Hollaway,52,18939,
David McNeill,41,541,
Luna,36,58542,
Amer Zahr,41,126,
Katy Perry,86,35249477,pop
Alex Favela,66,207937,corrido
Robert Glasper,60,470311,"contemporary jazz, indie jazz, indie soul, jazz, modern jazz piano, neo r&b, neo soul"
Grammy Awards Nominees,0,305,
Mona Lisa,29,13238,contemporary r&b
Rich Homie Quan,69,2913209,"atl hip hop, rap, southern hip hop, trap"
Isaiah Rashad,70,1509660,"hip hop, rap, tennessee hip hop, underground hip hop"
Soulja Boy,70,2189693,"atl hip hop, chicago bop, dance pop, pop rap, rap, southern hip hop, trap"
Colt Ford,60,1142224,"contemporary country, country, country rap, country road, redneck"
Trina,55,1121380,"contemporary r&b, dirty south rap, hip pop, miami hip hop, r&b, rap latina, southern hip hop, trap queen"
Rachel Zegler,59,136262,
Natanael Cano,89,16704424,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno"
Taylor Swift,100,127838324,pop
Courtney Barnett,53,599923,"art pop, australian indie, chamber pop, indie pop, indie rock, melbourne indie, noise pop, seattle indie, singer-songwriter, slacker rock"
Jack Johnson,77,3919244,neo mellow
Danny Boone,45,74876,redneck
Mick Fleetwood,33,14575,"british blues, rock drums"
Ryan Tedder,58,37594,pop rock
Vampire Weekend,67,1994418,"baroque pop, chamber pop, garage rock, indie rock, indietronica, modern rock"
Lil Jon & The East Side Boyz,64,982448,"atl hip hop, atlanta bass, crunk, dirty south rap, old school atlanta hip hop, southern hip hop"
Donald J. Trump,40,51763,
Luke Winslow-King,43,28039,"michigan folk, michigan indie, modern blues, modern blues rock"
Suno,5,102,
Rick Ross,77,7430816,"dirty south rap, gangster rap, hip hop, rap, southern hip hop, trap"
Metallica,84,29217450,"hard rock, metal, old school thrash, rock, thrash metal"
Desmond Child,18,3129,
Coolio,71,1360726,"g funk, gangster rap, hip hop, west coast rap"
Modern Family Cast,26,1753,
Harry Styles,85,33224687,pop
Carrie Underwood,73,6022888,"classic oklahoma country, contemporary country, country, country dawn, dance pop, pop"
DonDada,3,91,
Bebe Rexha,81,9415042,"dance pop, pop"
Lindley,0,24,
Rebirth Brass Band,36,61920,"brass band, new orleans jazz, second line, street band"
Rexha,1,54,
Ally Brooke,46,454437,post-teen pop
Tal Bachman,56,48455,pop rock
Nep,43,80396,
Mumford & Sons,73,6468685,"modern folk rock, modern rock, neo mellow, stomp and holler, uk americana"
Danny Zuko,0,6,
Maggie Baird,6,5524,
Richard Goode,22,3911,"american classical piano, classical piano"
Debbie Gibson,56,601459,"freestyle, new wave pop, soft rock"
Playero,58,56617,reggaeton
Elvis Presley,83,10111393,"rock-and-roll, rockabilly"
Drink Chocolate,7,60,
Eugene Lopin,60,3931,lullaby
Cultura,35,1373,
Lorde,78,10106142,"art pop, metropopolis, nz pop, pop"
Refused,54,257210,"hardcore punk, post-hardcore, swedish hardcore, swedish post-hardcore, umea hardcore, vegan straight edge"
Onyeka Onwenu,25,31030,"highlife, igbo pop"
Marilyn Manson,73,4589937,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock"
James Kennedy,26,17378,
Mike Nichols,4,384,
De La Soul,61,1054342,"east coast hip hop, golden age hip hop, hip hop, jazz rap"
Sideshow,54,47515,"chill abstract hip hop, experimental hip hop"
Kari Lake,10,704,
Katy Perry,86,35249477,pop
Travis Scott,94,35213935,"rap, slap house"
Del Toro,4,327,
Dave Blunts,56,55866,
Sesame Street,63,128831,"cartoon, children's music"
Fred again..,79,1789063,"edm, house, stutter house"
Leon Russell,47,274252,"blues rock, country rock, folk, folk rock, mellow gold, outlaw country, piano rock, roots rock, singer-songwriter, southern rock, swamp rock"
Lewis Capaldi,81,13041511,"pop, uk pop"
Angela Cartwright,51,409,show tunes
Steve Cropper,34,12055,memphis soul
Jesse Watters,0,12,
Ludwig van Beethoven,74,5430632,"classical, classical era, early romantic era, german romanticism"
Kim Petras,75,1140950,"alt z, dance pop, pop, transpop"
Donna Summer,65,2047761,"disco, hi-nrg, new wave pop, soft rock"
Cher,73,3521726,"dance pop, pop"
Sadie Jean,63,258198,"alt z, singer-songwriter pop"
Phil Collins,78,6340015,"rock drums, soft rock"
Cardi Mist,33,223,
556migo,22,446,
Stranger Things Playlist,16,2944,
Axl Rose,26,38830,
Max McNown,71,328076,
Run–D.M.C.,65,1407006,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
Bathwater,0,8,
Jimmy Sale Calor,39,21056,cumbia del sureste
James Brown,64,2215079,"funk, soul, vocal jazz"
Estado De Calma,48,917,background music
Reconcile,29,18938,"christian hip hop, christian trap, conscious hip hop"
Lucinda Williams,52,259516,"alternative country, folk, heartland rock, outlaw country, roots rock, singer-songwriter"
Shaboozey,81,857139,"modern country pop, pop rap"
Duett,28,8536,synthwave
Friedmann Riehle,48,220,
Judith Durham,21,4067,
Sabrina Carpenter,94,16168228,pop
Geordie Kieffer,54,46024,
Allan F. Nichols,4,5,
JoJo Siwa,47,93204,
Desiigner,62,3527770,"pop rap, rap, southern hip hop, trap, viral trap"
Chilliwack,38,82482,classic canadian rock
Weezer,76,3975143,"alternative rock, modern power pop, modern rock, permanent wave, rock"
Dan Reynolds,37,43997,
Darkk Matter,34,2498,g-house
Martin Short,37,2960,canadian comedy
Drip-Drop,57,1533,rain
Dan Wall,6,144,
Nervz,21,9644,jamaican dancehall
Mr. Fantastik,61,2074,
J.R. Carroll,50,35084,
John Cale,48,208273,"art rock, melancholia, singer-songwriter"
Allison Ponthier,51,37684,modern indie folk
The Fearless Flyers,47,181963,instrumental funk
Daughter,62,1383222,"chamber pop, shimmer pop"
Tony Levin,39,31215,"chapman stick, electric bass, instrumental rock, jazz fusion, progressive rock"
Travis Scott,94,35213935,"rap, slap house"
Kick a Dope Verse!,39,3795,jazz boom bap
Spoon,58,662370,"alternative rock, austindie, indie rock, modern rock"
The Black Keys,73,4065077,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
Мария Янковская,55,3167,
Manu Chao,72,1845557,"latin alternative, world"
boygenius,68,981436,"indie pop, pov: indie"
Sonny Rollins,51,356224,"bebop, contemporary post-bop, jazz, jazz saxophone"
JIMRO!,37,1073,
Johnny Cash,76,6514757,"arkansas country, outlaw country, rock"
The University of Alabama at Birmingham Concert Choir,5,51,
Tove Lo,75,3642379,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop"
Beach Vacation,56,24358,"cascadia shoegaze, chill dream pop, dreamo"
Alicia Keys,81,12270758,"neo soul, pop, r&b"
"Tyler, The Creator",94,18305464,"hip hop, rap"
Charlie Puth,81,23681287,"pop, viral pop"
Steve Winwood,59,1071457,"album rock, classic rock, folk rock, mellow gold, singer-songwriter, soft rock"
Slow Mover,0,1,
XMASwu吴骜,44,18209,chinese melodic rap
Swizz Beatz,64,440832,"battle rap, dirty south rap, southern hip hop, trap"
Michael J Thomas,24,1287,"deep smooth jazz, smooth jazz"
Tammy Wynette,55,624868,"country, country dawn, nashville sound"
Laughter,2,232,
Grupo Frontera,87,5434396,musica chihuahuense
Cher,73,3521726,"dance pop, pop"
Jack White,61,1382061,"alternative rock, blues rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, punk blues, rock"
Wednesday 13's Frankenstein Drag Queens From Planet 13,22,15615,"glam punk, horror punk"
Julie Roberts,36,158205,country dawn
Ethan Hawke,28,4490,
$uicideboy$,87,8013783,"cloud rap, dark trap, new orleans rap, underground hip hop"
Alpine Universe,52,66130,
Torben Ulrich,0,120,
Lady Gaga,92,33270038,"art pop, dance pop, pop"
TEMPOREX,57,399254,"bedroom pop, pov: indie, san diego indie"
Elizabeth Chan,23,1119,
Harvey Mason,35,20458,"jazz drums, jazz funk"
Jason Kelce,46,6721,
Jimmy Eat World,70,1641669,"alternative metal, alternative rock, emo, modern power pop, modern rock, neon pop punk, pop punk, pop rock, post-grunge, punk, rock"
Elliot Page,40,4824,
Rammstein,80,10605545,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte"
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Taylor Swift,100,127838324,pop
Neal Schon,34,25996,"instrumental rock, metal guitar"
Dead Ends,8,3229,pinoy alternative rock
Pitbull,86,11047558,"dance pop, miami hip hop, pop"
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Orville Peck,59,437738,"alternative country, queer country"
Katherine Jenkinson,42,403,
Claire Cottrill,8,2004,
Geddy Lee,30,37422,
Mary Seers,27,38,
Guthrie Govan,47,181553,instrumental rock
Ángela Aguilar,74,1060174,"mariachi, musica mexicana, ranchera"
Weyes Blood,59,497807,"art pop, chamber pop, dream pop, experimental folk, experimental pop, indie pop"
Cordell Zoe,36,149,
Lydon,0,10,
kenzie,58,656072,social media pop
Hatebreed,58,662896,"alternative metal, connecticut hardcore, hardcore, industrial metal, melodic metalcore, metalcore, nu metal"
Ozzy Osbourne,73,5913878,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
Don Toliver,88,5534474,rap
Dorothy,56,376819,"modern alternative rock, modern blues rock, modern hard rock"
Haley Johnsen,32,7002,
Laurie Anderson,46,164140,"art pop, art rock, experimental, experimental pop, experimental vocal, laboratorio"
Out Loud,1,23,
King Combs,48,106806,cali rap
S.G. Goodman,39,35557,kentucky roots
Beck,67,1613733,"alternative rock, anti-folk, permanent wave, rock, slacker rock"
Enoch J,8,821,
Tim Robbins,2,319,
Lou Gramm,42,128662,"album rock, mellow gold, soft rock"
Bruce Johnston,21,3638,
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Burton Cummings,38,83539,"canadian singer-songwriter, classic canadian rock"
Ashley Walters,5,2416,
Bleachers,71,794789,"indie pop, modern rock, pov: indie"
Inara George,30,17608,"deep acoustic pop, folk-pop"
Rod Wave,81,8177830,florida rap
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
KC & The Sunshine Band,65,1070246,"disco, mellow gold, new wave pop, soft rock, soul"
Lana Del Rey,92,42524628,"art pop, pop"
Bronco,75,3950329,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera"
Stephen Sanchez,76,1636204,gen z singer-songwriter
David Guetta,90,26539395,"big room, dance pop, edm, pop, pop dance"
Chuck Berry,74,2083482,"blues, blues rock, classic rock, rock, rock-and-roll, rockabilly, soul"
Happening,8,783,
Coachwhips,23,19417,"garage pop, noise rock, punk blues"
Taylor Swift,100,127838324,pop
blink-182,79,8673979,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
M Row,54,69243,
Hooky,25,5709,lo-fi indie
Stan Getz,67,482372,"bebop, bossa nova, cool jazz, jazz, jazz saxophone, latin jazz, samba-jazz, vocal jazz"
Bon Iver,78,3745446,"chamber pop, eau claire indie, indie folk, melancholia, modern rock"
Jimin,88,9669393,k-pop
Willie Nelson,72,2354438,"classic country pop, classic texas country, country, country rock, nashville sound, outlaw country, singer-songwriter"
Cesar Gueikian,27,70,
Ann Wilson,46,30290,
Sabrina Carpenter,94,16168228,pop
Charlie Sexton,28,10626,austin singer-songwriter
Taylor Momsen,45,7418,
Matt Skiba,33,30266,"acoustic punk, chicago punk"
Jimin,88,9669393,k-pop
Rina Sawayama,59,1036750,"art pop, electropop, escape room, indie pop"
Camila Cabello,83,34209288,"dance pop, pop"
Blood Orange,70,1023138,"alternative r&b, art pop, escape room, indie soul, indietronica, metropopolis"
Spice Girls,70,3880045,"dance pop, girl group, pop"
Lady Gaga,92,33270038,"art pop, dance pop, pop"
Mel Gibson,36,1277,
Covenant,39,100012,"aggrotech, cyberpunk, dark wave, ebm, electro-industrial, futurepop, industrial metal, swedish synth"
Travis Kelce,40,11119,
Charley Crockett,61,348280,"new americana, southern americana"
Buzzcocks,51,443838,"alternative rock, britpop, madchester, new wave, post-punk, punk, uk post-punk"
English Chamber Orchestra,63,18944,"british orchestra, chamber orchestra"
Kat MacKenzie,29,38,
Beyoncé,87,39171117,"pop, r&b"
The Song Confessional,42,2331,
Shakira,88,35739060,"colombian pop, dance pop, latin pop, pop"
Cornelius smith,0,0,
Jimi Hendrix,70,6957348,"acid rock, album rock, alternative rock, classic rock, hard rock, proto-metal, psychedelic rock, rock"
ShowTime,50,854,
Brian Fallon,44,99483,"heartland rock, new jersey indie"
Randy Newman,61,240008,"movie tunes, singer-songwriter"
Buffalo Nichols,26,17506,black americana
m. lights shyamalan,11,19,
Aerosmith,77,14901846,"album rock, classic rock, hard rock, rock"
RAYE,80,1838210,"uk contemporary r&b, uk pop"
Orlando,42,6020,
Calvin Nowell,31,11693,
Casey Affleck,29,70,
Marcello Hernandez,5,57,
Rick Ross,77,7430816,"dirty south rap, gangster rap, hip hop, rap, southern hip hop, trap"
aespa,83,7316146,k-pop girl group
Murda Beatz,58,157786,"canadian hip hop, canadian trap"
Trial Presence,11,12,
Erykah Badu,69,3024725,"afrofuturism, alternative r&b, neo soul, r&b"
Josh Klinghoffer,22,122,
Mark Barlow,49,40921,
Neil Diamond,69,2964173,"adult standards, brill building pop, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock"
Sinéad O'Connor,65,1297845,"lilith, new wave pop, singer-songwriter"
Kevin Lien,14,2854,
Sudden Demise,1,244,
Karly Bowman,19,769,
Minor Threat,55,389450,"dc hardcore, hardcore punk, punk, straight edge"
Kyle Landry,47,74225,
Jimmy Fallon,57,74954,
Lykke Li,70,1906335,"art pop, electropop, indietronica, neo-synthpop, swedish electropop, swedish indie pop, swedish pop"
Creed B Good,4,396,
Sexual Harrassment,24,3248,
Sting,74,3521945,"permanent wave, soft rock, sophisti-pop"
Lupus Dei,15,101,
Assault,5,2016,cleveland metal
Taylor Swift,100,127838324,pop
Charles Wesley Godwin,65,189695,modern country pop
Raphael Saadiq,52,558816,"funk, neo soul, soul"
Linda Ronstadt,62,998869,"country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock"
Anna Kane,0,0,
Bruno Mars,96,63737509,"dance pop, pop"
Mudhoney,44,303109,"alternative rock, grunge, punk"
Experience In My Journey,0,2,
Mandy Lee,25,741,
Rod Stewart,75,5047227,"mellow gold, soft rock"
AlunaGeorge,63,438834,"electropop, house, uk dance"
Colby O'Donis,70,167115,
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Jimmy Kimmel,23,1225,
Jennifer Hudson,64,2003714,"dance pop, r&b, urban contemporary"
Stephin Merritt,23,9654,lo-fi
Chaka Khan,65,1672166,"disco, funk, neo soul, quiet storm, soul"
Scott Nice,38,18297,shamanic
Tears For Fears,75,3685272,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop"
Toby Keith,72,2651088,"classic oklahoma country, contemporary country, country, country road"
Beyoncé,87,39171117,"pop, r&b"
DisMissedFit,19,3722,lo-fi rap
Taylor Swift,100,127838324,pop
Paul Simon,69,2402262,"classic rock, folk, folk rock, mellow gold, permanent wave, rock, singer-songwriter, soft rock"
Devra Hoff,0,33,
Coi Leray,72,850777,"new jersey underground rap, trap queen"
New Tribute Kings,32,2983,
Herbie Flowers,14,903,library music
Brodnax,43,56286,redneck
Kotb,1,23,
Katy Perry,86,35249477,pop
Michelle Obama,22,21190,
Dennis Scott,42,3841,preschool children's music
Luke Combs,87,11844802,"contemporary country, country"
Boney M.,74,2109805,europop
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Kim Kardashian,20,97399,
Tinty & the Bucket Hats,5,395,
Quentin Tarantino,13,3688,
Sarah McLachlan,65,908292,"canadian pop, canadian singer-songwriter, ectofolk, lilith, permanent wave, pop rock"
Nickelback,80,7224459,"alternative metal, canadian rock, post-grunge"
John Williams,78,1481272,"orchestral soundtrack, soundtrack"
Jonatan,67,35042,polish hip hop
David Bowie,78,10960618,"art rock, classic rock, glam rock, permanent wave, rock"
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Disembodied Tyrant,49,53919,symphonic deathcore
Nessa Barrett,74,1421121,"alt z, social media pop"
Jonah Hill,9,73,
WESLEYFRANKLIN,40,4207,
Katie Torwalt,37,2027,
Frontliner,51,102466,"classic hardstyle, euphoric hardstyle, rawstyle"
Weimar,51,30429,"deutschrock, german oi"
Cory,33,5235,
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Britney Spears,83,15687467,"dance pop, pop"
Moneybagg Yo,77,4771794,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap"
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Jay Wheeler,80,4481000,"reggaeton, trap latino, urbano latino"
RM,76,17209447,k-rap
James Madison,21,29,
Bianca Ionescu,29,2178,
GRAHAM,66,254480,singer-songwriter pop
Juice WRLD,93,36970287,"chicago rap, melodic rap, rap"
Liza Minnelli,40,2117,
Céline Dion,79,9160193,canadian pop
Kamala Harris,8,398,
Robinson,44,109663,"alt z, nz pop"
Richard Cheese,47,305888,"comic, comic metal, jazz cover"
Sabrina Carpenter,94,16168228,pop
Noa Kirel,55,524376,israeli pop
Nick Carter,41,262493,idol
Visions of Atlantis,47,138789,"austrian metal, gothic metal, gothic symphonic metal, power metal, symphonic metal"
Drake,96,94133053,"canadian hip hop, canadian pop, hip hop, pop rap, rap"
Kate Bush,72,2231094,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter"
Vince Staples,69,1959387,"conscious hip hop, hip hop, rap, underground hip hop"
Azealia Banks,65,1104605,"escape room, hip house, lgbtq+ hip hop, trap queen"
Rostam,47,82630,art pop
Howard Stern,25,5816,
Lucy Simon,8,200,
John Mayall,43,262662,"blues, blues rock, british blues, electric blues, harmonica blues, traditional blues"
Marc Platt,21,63,
Jamie xx,67,879416,"electronica, future garage, indie soul, indietronica"
Saxe,11,280,
ODESZA,69,1661633,"chillwave, edm, indietronica"
Taylor S Brooks,53,75,
Roger,66,190558,"funk, new jack swing, p funk, post-disco, quiet storm"
Chris Strasser,17,383,
Lil Uzi Vert,87,18148731,"hip hop, melodic rap, philly rap, rage rap, rap, trap"
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
i wanna be a jack-o-lantern,49,4972,
Brantley Gilbert,67,3008762,"contemporary country, country, country road, modern country rock"
Ashley Kutcher,55,155990,"alt z, gen z singer-songwriter"
Diplo,79,2708725,"dance pop, edm, electro house, moombahton, pop dance"
Jack Harlow,82,3996384,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap"
Nick Jonas,67,10042370,"dance pop, pop"
Karl Meinhardt,11,32,
Steven Curtis Chapman,54,423666,"ccm, christian alternative rock, christian music"
Young Jordan,30,291,
jxsn,35,340,
Eugen Jochum,42,4272,orchestral performance
Pedrito Martinez,37,27102,"afro-cuban percussion, jazz cubano"
Skepta,75,1392650,"birmingham grime, grime, instrumental grime, uk hip hop"
These Are A Fisherman's Favorite Dreams,0,28,
Bonnie Raitt,59,753335,"country rock, electric blues, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Steffen Drebenstedt,15,42,
Jesús Adrián Romero,75,5263947,"latin christian, rock cristiano"
Dwele,69,301976,neo soul
Nicki Minaj,87,32918702,"hip pop, pop, queens hip hop, rap"
J Mascis,36,85108,"alternative rock, gbvfi, lo-fi, western mass indie"
The Hot Takes,15,352,
Angelo Badalamenti,49,125643,"dark jazz, soundtrack"
Dee Dee Barnes,1,26,
Jeffery Jordan,0,321,country pop
Sexyy Red,82,1614128,trap queen
Libby Titus,7,868,
Dua Lipa,88,45164486,"dance pop, pop, uk pop"
Superstarr,40,477,
Selected Music,41,2340,
Demi Lovato,79,26867135,"pop, post-teen pop"
Zip Codes,10,204,
Arlo Parks,59,629921,"alternative r&b, indie soul, uk contemporary r&b"
Boris Johnson,11,11,
Nomi Abadi,3,13,
