artist,popularity,followers,genres
BLITZ VEGA,24,2190,
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Dennis Thompson,15,22,
Blake Lively,10,582,
Iris DeMent,48,88911,"arkansas country, folk, singer-songwriter"
Ocean Blvd,0,30,
Moby Grape,30,56226,"classic garage rock, country rock, psychedelic rock"
Freeced,38,4552,anime rap
Saliva,62,1016534,"alternative metal, nu metal, rap metal"
Gloria Estefan,65,820448,"new wave pop, soft rock"
John Legend,79,7306805,"neo soul, pop, pop soul, urban contemporary"
Sky Ferreira,56,614026,"candy pop, la indie, metropopolis, neo-synthpop"
The Farewell Party Band,21,154,
Ms. Lauryn Hill,74,3151203,"alternative r&b, conscious hip hop, hip hop, neo soul, new jersey rap, r&b"
Derek Trucks,50,40635,
Moneybagg Yo,77,4771794,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap"
Madison Beer,75,7374430,pop
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Talkie,21,3540,
Ian Hunter,35,57767,glam rock
Eddie Vedder,63,1638523,"acoustic rock, grunge, permanent wave"
Barbra Streisand,65,1585684,"adult standards, operatic pop, soft rock"
Lainey Wilson,76,984703,"contemporary country, modern country pop"
Boy & Bear,53,267527,"australian indie, australian indie folk"
Bon Jovi,80,14300043,"glam metal, rock"
Olsen,14,19,
Rappin' 4-Tay,53,157192,g funk
Heart,69,2728297,"album rock, classic rock, glam metal, hard rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock"
Ava Max,82,7234083,pop
Paul Mealor,34,4514,"21st century classical, british contemporary classical, choral"
La Historia Musical de Mexico,39,91346,"chilena, duranguense, musica mexiquense, tierra caliente"
Tim Hans,36,426,
Taylor Swift,100,127838324,pop
Lisa Gerrard,69,190319,"ethereal wave, neoclassical darkwave, oceania soundtrack, soundtrack"
Kix Brooks,28,25506,country road
Defences,32,11782,gymcore
Maluma,88,35292019,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Green Day,83,15840825,"modern rock, permanent wave, punk, rock"
Milli Vanilli,68,469370,"freestyle, new jack swing, new wave pop"
Mora,83,6449060,"trap latino, urbano latino"
Modest Mouse,64,1504559,"alternative rock, chamber pop, indie rock, indietronica, modern rock, washington indie"
Solo Music,0,49,
Taylor S Brooks,53,75,
No Shame,37,181,
Logan Paul,39,906653,social media pop
persona moon,0,3,
Heists,29,10773,australian post-hardcore
David Bowie,78,10960618,"art rock, classic rock, glam rock, permanent wave, rock"
Latto,80,1848568,trap queen
Amy Winehouse,80,9281886,"british soul, neo soul"
Kylie Minogue,75,2106222,"australian dance, australian pop, dance pop, eurodance, new wave pop"
Andy Offutt Irwin,7,179,
SMITH,51,14241,
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Soundtrack Wonder Band,36,2316,
Jeremiah Green,0,31,
Lee Sang Soon,32,11908,korean singer-songwriter
Howard Stern,25,5816,
Cast - DuckTales,27,1157,kleine hoerspiel
YOVNGCHIMI,74,1317298,"trap latino, urbano latino"
Appear Law,5,20,
Burt Bacharach,48,233568,"adult standards, brill building pop, easy listening, lounge"
ZAYN,79,23498544,"pop, uk pop"
Yuno Miles,53,493450,meme
Elisabeth Moss,6,131,
secret boyfriend,0,0,
Bella Poarch,64,1347530,modern alternative pop
Leonard Cohen,67,3495912,"canadian singer-songwriter, melancholia, permanent wave, singer-songwriter"
Nikolaus Harnoncourt,55,48650,"classical performance, orchestral performance"
Johnny Marks,43,2736,
Taylor Swift,100,127838324,pop
Daughter,62,1383222,"chamber pop, shimmer pop"
Jorge Valbuena,38,2048,
Post Malone,91,46002055,"dfw rap, melodic rap, pop, rap"
KAYTRANADA,73,1598287,"alternative r&b, escape room, indie soul, lgbtq+ hip hop"
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Marnie,23,12737,neo-synthpop
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Snail Mail,47,392573,"art pop, baltimore indie, bubblegrunge, indie pop, indie rock"
"The Right Honourable Rishi Sunak MP, Prime Minister of The United Kingdom of Great Britain and Northern Ireland",0,4,
Composer Travis Spencer,5,60,
Talking Heads,70,2603498,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo"
Ryan Lewis,68,48992,pop rap
John Lennon,76,6264831,"classic rock, rock"
Holly Humberstone,58,270089,"alt z, indie pop, modern alternative pop, uk pop"
Traviss Scoty,28,26,
Mullen,0,41,
Daughter,12,17,
Joan Jett & the Blackhearts,66,925429,"glam punk, rock"
Darlene Love,72,61014,
Steven Tyler,45,103010,modern country rock
Swizz Beatz,64,440832,"battle rap, dirty south rap, southern hip hop, trap"
Andy Frasco & The U.N.,41,35961,"jam band, modern blues rock"
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
Jim Carrey,45,15600,canadian comedy
Ashlee Simpson,49,978331,"dance pop, post-teen pop"
Basement Jaxx,56,544197,"alternative dance, big beat, electronica"
Mark Arm,1,403,
Terry Carter,0,11,
Kai Cenat,47,348953,
Lefty Gunplay,78,37603,
Jonathan Bailey,66,8504,west end
Jerry Cantrell,49,322295,"alternative metal, grunge, post-grunge"
Wu-Tang Clan,68,3354421,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
Drip-Drop,57,1533,rain
Alex Turner,60,966787,sheffield indie
Casting Crowns,66,2176779,"ccm, christian alternative rock, christian music"
Peter Buck,25,1756,
Mary Boquitas,22,9353,
Eminem,93,94370716,"detroit hip hop, hip hop, rap"
Javier Bardem,35,1611,
Daniel Mazar,2,61,
Ann-Margret,35,10062,vintage hollywood
Kinder Records,56,16607,healing hz
ScHoolboy Q,78,4865137,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
Lady Gaga,92,33270038,"art pop, dance pop, pop"
Khalid Assiri,38,4783,
Jim Jones,53,720359,"gangster rap, harlem hip hop, trap"
John Legend,79,7306805,"neo soul, pop, pop soul, urban contemporary"
Kris Kristofferson,65,642321,"country, country rock, outlaw country, singer-songwriter"
Jordan Adetunji,72,216311,irish hip hop
Fanny Brice,17,2401,"torch song, vintage jazz"
Fiona Apple,67,1611441,"art pop, chamber pop, dark pop, lilith, permanent wave, piano rock, singer-songwriter"
Travis Kelce,40,11119,
Cheap Trick,61,1541313,"album rock, beatlesque, classic rock, glam metal, glam rock, hard rock, mellow gold, power pop, rock, singer-songwriter, soft rock"
FKA twigs,66,1295505,"afrofuturism, alternative r&b, art pop, escape room, experimental r&b, trip hop"
Teena Marie,51,639441,"contemporary r&b, funk, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
Tyla,78,2237053,
Barbie Girl,14,8394,
Jack Harlow,82,3996384,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap"
Jeff Beck,56,790326,"album rock, blues, blues rock, british blues, classic rock, electric blues, hard rock, instrumental rock, jazz fusion, progressive rock"
Corey Taylor,56,630463,"alternative metal, alternative rock, nu metal, post-grunge"
Taylor Swift,100,127838324,pop
Dave Grohl,46,254952,"alternative rock, rock drums"
Delaney Bailey,59,254444,gen z singer-songwriter
Travis L Barker,6,56,
Disney,86,650668,movie tunes
Sean Kingston,73,3444954,"dance pop, miami hip hop, pop"
Frank Zappa's Prodigal Children,1,124,
Anita Baker,57,1401095,"funk, neo soul, quiet storm, r&b, smooth jazz, soul, urban contemporary"
Mary J. Blige,73,4025199,"dance pop, hip pop, neo soul, r&b, urban contemporary"
Asake,77,4759427,"afrobeats, nigerian pop"
Blind Melon,62,1237995,"alternative metal, alternative rock, grunge, pop rock, rock"
Chris Rock,31,122730,"black comedy, comedy"
Alex G,78,2666791,"philly indie, pov: indie, slacker rock"
The Williams Brothers,38,90840,"gospel, gospel singers"
Martha Wainwright,47,80607,singer-songwriter
Maggie Rogers,71,1183776,indie pop
Lil Baby,87,19180629,"atl hip hop, atl trap, rap, trap"
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
LabelBlue records,15,126,
Greatest TV Theme Songs,25,1985,
Hélène Couvert,19,273,
Harry Styles,85,33224687,pop
JORDY,50,170970,"alt z, gen z singer-songwriter, singer-songwriter pop"
Kesha,82,8354154,"dance pop, pop"
Taylor Swift,100,127838324,pop
Tom Brill and Ed Schwartz,0,0,
John Mayer,79,6096549,"neo mellow, singer-songwriter"
Remixes,3,322,
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Lynyrd Skynyrd,73,5405780,"album rock, classic rock, hard rock, rock, southern rock"
Tenor Saw,35,48222,"old school dancehall, reggae, roots reggae"
Barry Gibb,54,153718,soft rock
Tom Petty and the Heartbreakers,70,2889866,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
Tink,61,1244844,"chicago rap, drill, trap queen"
Ross Lynch,60,1057044,post-teen pop
Donald Landin,22,9,
Lana Del Rey,92,42524628,"art pop, pop"
Phoenix Hills,41,22,
Danny Elfman,67,454690,"orchestral soundtrack, soundtrack"
Avril Lavigne,78,11419177,"canadian pop, candy pop, dance pop, pop"
Olivia Rodrigo,88,41986790,pop
Travis Kelce,40,11119,
Coup de Grace,0,63,
Chris Stapleton,83,7815418,"contemporary country, outlaw country"
The Beatles,86,28940461,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
Janelle Monáe,68,1481391,"afrofuturism, alternative r&b, atl hip hop, neo soul, r&b"
Madison Beer,75,7374430,pop
DJ Khaled,76,11787254,"hip hop, miami hip hop, pop rap, rap"
Nick Carter,41,262493,idol
Towa Bird,50,91992,
Marty Robbins,63,559840,"cowboy western, nashville sound"
Jason Derulo,79,12303149,"dance pop, pop"
Made famous by Katy Perry,18,285,
Eric Dolphy,33,92061,"avant-garde jazz, bebop, contemporary post-bop, free jazz, jazz"
Singles plays Pearl Jam,5,2256,
Mike Campbell,21,2407,
Laura Nyro,35,71535,"folk, singer-songwriter"
Kim Dracula,58,548809,viral rap
Taylor Swift,100,127838324,pop
Jacob Collier,62,844670,uk alternative pop
Chloe Corley,4,49,
Trapt,59,1136512,"alternative metal, nu metal, post-grunge"
Lawpraise,22,78,
Paria Quiteña - Senda OFFICIAL,9,682,
Aaron Carter,43,342606,post-teen pop
Yellowjackets,37,96273,"contemporary post-bop, jazz fusion, smooth jazz"
Marco Barrientos,65,1814698,"latin christian, latin worship, rock cristiano"
Joni Mitchell,64,1527331,"canadian singer-songwriter, folk, folk rock, singer-songwriter"
Charli xcx,87,4567659,"art pop, candy pop, metropopolis, pop, uk pop"
Drew Gehling,43,3,
Episode,4,13,
Sir Charles Mackerras,50,5079,orchestral performance
Isaac Brock,6,242,
Outlaw James,0,0,
Terry MacAlmon,42,33678,classic praise
The English Concert,59,21169,"baroque ensemble, british choir, british orchestra, classical performance, historically informed performance"
Bill Clinton,21,7812,"ndombolo, soukous"
Lil Duke,47,292799,atl trap
David Byrne,54,398772,"art pop, art punk, art rock, permanent wave, singer-songwriter, solo wave"
Tiny Habits,54,83098,boston folk
Cozy Bedroom,59,1909,
Waxahatchee,57,236030,"alabama indie, bubblegrunge, chamber pop, countrygaze, indie pop, indie rock"
Aerosmith,77,14901846,"album rock, classic rock, hard rock, rock"
Evanescence,76,4981354,alternative metal
Mase,65,855400,"contemporary r&b, gangster rap, hardcore hip hop, harlem hip hop, hip hop, hip pop, r&b, southern hip hop, urban contemporary"
HAYLEY,25,180,
Everlights,47,411,healing hz
Rik Schaffer,38,4596,video game music
Joe,66,1999906,"contemporary r&b, r&b, urban contemporary"
Alison Krauss,62,386628,"bluegrass, folk, progressive bluegrass"
Softwilly,54,145059,aesthetic rap
Inara George,30,17608,"deep acoustic pop, folk-pop"
Nathaniel Rateliff & The Night Sweats,62,663588,"indie folk, modern blues rock, new americana, stomp and holler"
Finalisten Junior Songfestival 2024,29,1678,
Latto,80,1848568,trap queen
Grateful Dead,67,1908302,"cosmic american, jam band, psychedelic rock"
Josh Klinghoffer,22,122,
Nicki B The Vagabond,20,135,
Alynda Segarra,20,2795,
Zack De La Rocha,44,84486,"industrial hip hop, political hip hop"
Woody Mcclain,0,15,
Barry Manilow,64,1729900,"adult standards, mellow gold, soft rock, yacht rock"
Lola Young,78,372325,uk pop
Destroyer,43,177530,"art pop, chamber pop, indie rock, indietronica, noise pop, vancouver indie"
Billy Porter,46,41423,
Yoko Ono,71,141419,"experimental, experimental pop"
Iris DeMent,48,88911,"arkansas country, folk, singer-songwriter"
Halsey,83,21786345,"electropop, etherpop, indie poptimism, pop"
Anita Evita,19,16,
Brian Eno,62,774163,"abstract, ambient, art pop, art rock, compositional ambient, experimental, experimental ambient, fourth world, glam rock, minimalism, singer-songwriter"
Michael Jackson,85,33747035,"r&b, soul"
Olivia Rodrigo,88,41986790,pop
Aghori,14,57,
Barbie,64,254697,
Milton Brown and His Musical Brownies,17,290,
Julia Fox,29,9562,
Max He,35,216,
Cardi B,80,24770146,"pop, rap"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
김진석(대금돌이),0,5,
Margo Price,51,137683,"alternative country, folk, nashville americana, new americana, outlaw country"
Just The Boys Featuring Dave Durocher,12,183,rez country
Bongo Riot,29,2293,south african hip hop
Young Thug,86,10896970,"atl hip hop, atl trap, gangster rap, hip hop, melodic rap, rap, trap"
AJR,73,3497432,pov: indie
Led Zeppelin,77,14930288,"album rock, classic rock, hard rock, rock"
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Daniel Keffer,0,11,
Sumner Stroh,3,236,
Charlie Watts,30,16274,rock drums
Gojira,66,1573773,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal"
Landon Barker,42,36308,
Kidz Bop Kids,68,1275170,children's music
Alison Krauss,62,386628,"bluegrass, folk, progressive bluegrass"
Jordan Davis,74,1381419,contemporary country
John Lydon,25,18285,solo wave
Madilyn Mei,56,158997,pov: indie
Muse,77,8049154,"alternative rock, modern rock, permanent wave, rock"
AP History,9,28,
Eric Avery,1,1892,
The Smashing Pumpkins,75,5455192,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge"
Rod Stewart,75,5047227,"mellow gold, soft rock"
Megadeth,71,5619430,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
vinylz,41,498,
Che Burns,9,1464,
Carlos & Christian,8,424,
Tours Orville,28,10,
Kyle Gass,13,1993,
Suki Waterhouse,72,922328,indie pop
Danny Boone,45,74876,redneck
Lisa Ono,58,395779,"bossa nova, japanese vocal jazz"
Sugar Ray,63,997361,"alternative metal, funk metal, pop rock, post-grunge"
YUNGBLUD,70,2461916,"british indie rock, modern rock, pov: indie, rock"
James Arthur,9,7,
Hinder,64,1950996,"alternative metal, nu metal, post-grunge"
Liam Gallagher,58,1172434,"britpop, britpop revival, solo wave"
Charlie Puth,81,23681287,"pop, viral pop"
Allen Stone,54,382397,retro soul
Duane Chase,51,435,show tunes
Yeat,83,5526103,"pluggnb, rage rap"
Espresso Moustache,11,29,background jazz product
2Pac,82,19878996,"g funk, gangster rap, hip hop, rap, west coast rap"
Cash,34,24518,
Elmo & Patsy,51,4418,novelty
Screamin' Jay Hawkins,47,116308,
Meg Remy,0,95,
Deliverance,14,723,
Trippie Redd,83,10066109,"melodic rap, rap, trap"
Summer Vibes,52,2310,"chill house, tropical house"
KANGDANIEL,51,865528,k-pop
Shaboozey,81,857139,"modern country pop, pop rap"
Panda Bear,57,218916,"art pop, chamber pop, chillwave, dream pop, experimental pop, indie rock, indietronica, noise pop"
Tom Hanks,54,7525,hollywood
Tank,56,743277,r&b
Kelley Bern,24,260,christmas instrumental
Louis Tomlinson,68,7123223,pop
The Stone Canyon Band,40,569,
EKKSTACY,66,314761,zoomergaze
Whitney Houston,79,10694789,"dance pop, pop"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Finn Wolfhard,0,79,
Max Richter,74,1044699,"compositional ambient, post-minimalism"
Tate McRae,86,6357420,pop
Stevie Nicks,66,1798271,heartland rock
Niki & The Dove,59,90713,"indietronica, metropopolis, swedish electropop, swedish indie pop, swedish synthpop"
Joanna Sternberg,30,20191,
Vampire Weekend,67,1994418,"baroque pop, chamber pop, garage rock, indie rock, indietronica, modern rock"
Veeze,67,237161,"detroit hip hop, scam rap"
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
Julia Spaberts,15,69,
Holly Rob,12,8,
Lilith Max,53,65755,
Paul McCartney,77,4983473,"classic rock, mellow gold, rock, soft rock"
Horrible Monsters,6,182,halloween
EarthTing,45,1317,lo-fi cover
Jung Kook,87,16630239,k-pop
SYK TREAZURE,22,41,
Ringo Starr,51,982281,"classic rock, folk rock, rock drums"
Zachary Locklear,43,2,
Young Dolph,73,3055281,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap"
Millie Bobby Brown,0,71,
emmanuellcortess_,67,126566,
Fifth Harmony,70,16231319,"girl group, pop, talent show"
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Justin Bieber,92,79320329,"canadian pop, pop"
Ed Kenney,18,52,
Daniel Keffer,0,11,
Rosanne Cash,49,183571,"classic country pop, country rock, folk, lilith, singer-songwriter"
Tommy Thayer,1,981,
Rodney Jerkins,27,18591,
Gorillaz,81,12451583,"alternative hip hop, modern rock, rock"
Jordan Miles,13,116,
Chaka Khan,65,1672166,"disco, funk, neo soul, quiet storm, soul"
Adam Warner,25,4031,
Maggie Rogers,71,1183776,indie pop
Stan Taylor,34,27629,la pop
Gouki,35,10828,
Cedric Lass,26,1334,
ROSÉ,88,8674192,k-pop
Joan Baez,55,697936,"american folk revival, folk, folk rock, singer-songwriter"
Halle,56,358706,
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Eminem,93,94370716,"detroit hip hop, hip hop, rap"
Frank Ocean,89,16720427,"lgbtq+ hip hop, neo soul"
Megan Moroney,77,601412,"contemporary country, modern country pop"
BONNIE X CLYDE,50,74401,electra
RRoxket,52,20840,
Kesha,82,8354154,"dance pop, pop"
Lizzie Berchie,41,24812,indie r&b
Chris Brown,89,24373077,"r&b, rap"
RIOT,49,87988,gaming dubstep
SoFaygo,61,816080,"glitchcore, plugg, rage rap"
Nirvana,83,20920680,"grunge, permanent wave, rock"
Tim Taylor (Missile Records),39,753,
Travis Scott,94,35213935,"rap, slap house"
Jin Hashimoto,44,44488,otacore
Kid Majick (Sleepy Joe Biden),0,0,
Dave Hause,36,41735,orgcore
Banda Carnaval,63,2249485,"banda, musica mexicana, norteno"
Jean-Michel Jarre,55,620935,"laboratorio, synthesizer, vintage french electronic"
Paula Abdul,53,1156371,"dance pop, new wave pop, soft rock"
Hugo D Almonte,9,1156,
Donna Summer,65,2047761,"disco, hi-nrg, new wave pop, soft rock"
American Authors,66,1589428,"modern rock, pop rock"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
James Taylor,32,2336,
Jim Gaffigan,52,199734,"clean comedy, comedy"
Maya Hawke,54,505681,indie pop
Taylor Swift,100,127838324,pop
Cindy Blackman Santana,24,5109,rock drums
Johnny Marr,51,144313,"britpop, solo wave"
Elton John Tribute,2,112,
Danny Elfman,67,454690,"orchestral soundtrack, soundtrack"
Mero,19,394,
Release The Long Ships,29,5876,"cinematic post-rock, instrumental post-rock"
Billie Eilish,96,103636544,"art pop, pop"
Horror Skunx,49,58312,
Aubrey O'Day,15,31080,
Jennifer Lopez,77,13348292,"dance pop, pop, urban contemporary"
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
Moon Bin,0,56,
Eminem,93,94370716,"detroit hip hop, hip hop, rap"
Jem Finer,31,360,field recording
Bill Cooley,18,216,
Christine McVie,39,74310,"rock keyboard, yacht rock"
Taka,61,17798,
Bad Brains,49,478440,"black punk, dc hardcore, hardcore punk, nyhc, punk"
Justin Bieber,92,79320329,"canadian pop, pop"
Boy George,46,622878,"new romantic, new wave, new wave pop, soft rock"
Missy Elliott,72,2572667,"dance pop, hip hop, hip pop, neo soul, pop rap, r&b, rap, urban contemporary, virginia hip hop"
Bryn Terfel,46,26252,"classical bass, opera"
Flume,72,2470355,"australian dance, australian electropop, australian indie, downtempo, edm, indietronica"
Kara Jackson,36,32833,
George Shearing,45,38258,"cool jazz, jazz piano"
Puscifer,55,672685,"alternative metal, industrial rock"
Olivia Rodrigo,88,41986790,pop
Lloyd,69,2412247,"hip pop, pop rap, r&b, southern hip hop, trap, urban contemporary"
The Discuss Deform,24,506,
Ashlee Simpson,49,978331,"dance pop, post-teen pop"
Cynthia Weil,3,431,brill building pop
Avril Lavigne,78,11419177,"canadian pop, candy pop, dance pop, pop"
Victoria Monét,68,1164466,"alternative r&b, r&b"
Madison Hu,28,7537,
Russell Brand,34,20024,british comedy
Tyler Childers,79,2719686,"kentucky indie, kentucky roots, outlaw country"
Elvis Presley,83,10111393,"rock-and-roll, rockabilly"
Mary Elizabeth Mastrantonio,20,342,
Duane Chase,51,435,show tunes
eFlashApps,22,364,
The Goo Goo Dolls,76,3033148,"neo mellow, permanent wave, pop rock, post-grunge"
Taylor Swift,100,127838324,pop
Bktherula,61,283659,pluggnb
Roxanne Shante,21,106750,"alternative r&b, old school hip hop, queens hip hop"
Haim Israel,40,29522,jewish pop
Gia Woods,35,80583,alt z
Roger,66,190558,"funk, new jack swing, p funk, post-disco, quiet storm"
Taylor Jenkins Reid,0,642,
Mom Cars,25,7190,
Shakespears Sister,42,109775,"candy pop, new wave pop"
Clara Bow,0,141,hamburg indie
Linda Ronstadt,62,998869,"country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock"
Abel Tesfaye,6,2743,
Barry Manilow,64,1729900,"adult standards, mellow gold, soft rock, yacht rock"
Cast Recording,31,900,
Chester Bennington,43,190430,electronic rock
Track Junkee,14,224,
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
Lul G,25,27169,cali rap
Elliott Smith,68,1199416,"alternative rock, indie rock, melancholia, singer-songwriter"
Wolves of Glendale,34,15989,
Relieve Stress Music Academy,21,266,
David Bowie,78,10960618,"art rock, classic rock, glam rock, permanent wave, rock"
J Balvin,88,37516883,"reggaeton, reggaeton colombiano, trap latino, urbano latino"
Jerry Seinfeld,7,30765,comedy
Appear Law,5,20,
Latto 777,10,18,
Stevie Wonder,79,6704872,"motown, soul"
Greg Kihn,14,16947,
Young Nudy,72,1555681,"pluggnb, rap, southern hip hop, trap"
Disney Orgel,54,2227,
Omar Apollo,70,1063487,"bedroom pop, bedroom soul"
Kyiv,0,4,
Tokischa,71,1366262,"rap latina, trap dominicano"
Guru,55,318261,"boston hip hop, east coast hip hop, jazz rap"
Walter Hawkins & The Love Center Choir,35,7073,
Todd Rundgren,54,373591,"art rock, country rock, folk rock, mellow gold, philly soul, power pop, singer-songwriter, soft rock, zolo"
Findlay,42,45290,shiver pop
Hazel English,45,99174,"chill dream pop, oakland indie"
Miley Cyrus,84,25191516,pop
Cyndi Lauper,73,2925197,"dance pop, new wave pop, permanent wave, soft rock"
Robert Plant,56,1131440,"album rock, art rock, blues rock, classic rock, hard rock, mellow gold, progressive rock, rock, singer-songwriter, uk americana"
Billy Corgan,34,48210,alternative rock
Jeff Friedl,0,4,
Rita Lee,66,1449715,"mpb, tropicalia"
Michael Jackson,85,33747035,"r&b, soul"
Stephen Stills,48,305722,"classic rock, country rock, folk, folk rock, mellow gold, singer-songwriter"
Sam Gellaitry,55,150665,"future bass, scottish electronic, vapor twitch"
Quinta Brunson,14,112,
Kylie Minogue,75,2106222,"australian dance, australian pop, dance pop, eurodance, new wave pop"
Zachary Levi,59,12892,movie tunes
Michael Stipe,24,60,
Stephen Hilton,27,12404,
Rebecca Black,50,147077,"electropop, social media pop"
Nick Zinner,24,926,
Gordon Lightfoot,63,944388,"canadian country, canadian singer-songwriter, classic rock, country rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Joe Jonas,66,1759584,"pop, post-teen pop"
Eric Clapton,73,6106863,"album rock, blues rock, classic rock, electric blues, mellow gold, rock, singer-songwriter, soft rock"
The Dave Brubeck Quartet,58,311934,"bebop, jazz, jazz quartet"
Paul Lipson,44,1904,video game music
Polo G,81,12100909,"chicago rap, rap"
Sin Bandera,74,6346991,"latin arena pop, latin pop, mexican pop"
Rammstein,80,10605545,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte"
Zane Phillips,0,4,
Charlie Puth,81,23681287,"pop, viral pop"
James Farber,27,59,
Chester Bennington,43,190430,electronic rock
Kelsea Ballerini,73,1233523,"contemporary country, country"
Malik,27,7467,
Barbz,13,521,speed up brasileiro
Peggy Gou,67,995863,"electra, float house"
Eric Dolphy,33,92061,"avant-garde jazz, bebop, contemporary post-bop, free jazz, jazz"
Nicki Minaj,87,32918702,"hip pop, pop, queens hip hop, rap"
Emma Stone,58,53491,hollywood
Jamal Edwards,1,68,
Box of Beats,43,135726,beatboxing
Dalton Dover,47,47707,modern country pop
Las Mejores Canciones de Navidad 2021,23,380,
Andy Cohen,0,245,
Scooter Brown Band,19,8762,red dirt
Offset,80,4677391,"atl hip hop, hip hop, pop rap, rap, trap"
Sexton,21,21884,
Lewis Capaldi,81,13041511,"pop, uk pop"
Smokey Robinson,55,1303892,"classic soul, disco, funk, motown, quiet storm, soul"
Liam Gallagher,58,1172434,"britpop, britpop revival, solo wave"
King Charles III,0,1,
Post Malone,91,46002055,"dfw rap, melodic rap, pop, rap"
J. Cole,87,25202868,"conscious hip hop, hip hop, north carolina hip hop, rap"
Sam Moore with Jon Bon Jovi,0,288,
Chris Kirkpatrick,12,553,
Knightmare,4,428,"north carolina metal, power thrash"
Sky Ferreira,56,614026,"candy pop, la indie, metropopolis, neo-synthpop"
Lil Keed,56,1023473,"melodic rap, trap"
Grimes,70,2467598,"art pop, canadian electropop, grave wave, indietronica, metropopolis, neo-synthpop"
Katy Perry,86,35249477,pop
Recordings From Earth,50,171,white noise
Paul Di'Anno,34,49313,
James Taylor,68,2708173,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Victoria Monét,68,1164466,"alternative r&b, r&b"
Taylor Hicks,21,14857,idol
Pharrell Williams,82,4937771,"dance pop, pop"
Aisumasen,0,46,swedish doom metal
Verlaine,0,171,
Hunter S. Thompson,9,2518,
Sol Reya,56,321,
Duane Chase,51,435,show tunes
Stan,6,25,
Death Cab for Cutie,64,1554117,"alternative rock, chamber pop, indie rock, indietronica, modern alternative rock, modern rock, seattle indie, washington indie"
Lizzie Freeman,46,1262,
Taylor Swift,100,127838324,pop
Kelis,64,642505,"dance pop, hip pop, neo soul, urban contemporary"
Chris Chaney,20,181,
Reik,79,9176020,"latin arena pop, latin pop, mexican pop, reggaeton, urbano latino"
Farewell to Fear,23,3426,gymcore
Mack Maine,49,4659,
Will Wood,64,477719,"pov: indie, weirdcore"
Marilyn Monroe,46,274581,vintage hollywood
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
rae!,43,8202,krushclub
Nicki Minaj,87,32918702,"hip pop, pop, queens hip hop, rap"
Michael Tilson Thomas,49,12682,"classical performance, orchestral performance"
Becky G,79,15471749,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino"
Betty Davis,39,174010,"funk, p funk"
Mick Jagger,53,741696,"classic rock, dance rock"
Karen O,51,187427,new jersey indie
DeOndra Dixon,0,0,
Zane Lowe,24,3658,
Avril Lavigne,78,11419177,"canadian pop, candy pop, dance pop, pop"
Posdnuos,34,1219,bronx hip hop
Victoria Monét,68,1164466,"alternative r&b, r&b"
Ariel Camacho y Los Plebes Del Rancho,71,4305764,"banda, corrido, corridos tumbados, musica mexicana, norteno, sierreno"
Gavin Creel,39,10434,broadway
Stevie Wonder,79,6704872,"motown, soul"
Abi Carter,34,33012,
John 5,40,101040,"instrumental rock, shred"
Bowie,21,1351,
